Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
72557.2,-0.090968,1.196849,1.036904,-0.097682,1.979934,0.712828,1.073425,-1.567938,0.736845,-0.365455,-1.489307,0.066069,-1.479010,-1.549351,-0.196679,0.459163,0.215881,-0.004286,0.068544,-0.731876,0.656102,-1.178545,-1.236599,0.365764,-2.102550,-1.124812,0.877838,0.020143,2.30,0
72577.4,0.669958,-2.242356,0.284266,0.611469,0.252946,0.959471,0.989014,0.253946,1.237543,0.047546,0.158044,0.275371,-0.030786,-0.014087,-0.795827,0.960835,-1.584798,0.410520,-2.358789,-0.007059,-1.296290,-0.389999,-0.782989,0.898918,1.748077,1.927757,-1.087003,-0.234066,3.80,0
72594.3,-2.200118,-1.429287,-0.328607,-0.000853,1.168189,0.017116,0.822067,0.232831,-0.016387,-1.173567,1.764862,-0.545901,0.666563,2.342046,-1.396240,1.034622,-0.583665,0.605637,1.738111,1.946656,0.036198,-0.283908,0.054876,0.869619,0.727803,1.420626,0.965314,0.027081,10.11,0
72607.9,-0.202194,-0.077786,0.342498,0.407290,-0.139714,0.209620,0.473163,1.407763,0.337974,-0.853245,-0.311297,-2.937685,-1.524049,-0.809856,-0.455380,-1.894282,0.702686,0.328700,0.206254,-0.347802,-1.519223,-0.131402,-1.465854,-0.150720,0.730144,0.044321,-1.010275,-0.286833,10.17,0
72637.0,-1.527711,-0.102214,-0.695828,-0.025104,-2.032471,1.045451,2.140730,-0.033853,-0.339451,-1.300870,-0.332883,-0.073219,0.564698,1.750420,-0.230821,-0.851801,-0.222952,-0.140393,0.415798,0.806557,0.728703,0.216575,-0.564479,-2.351042,1.499952,1.862445,0.256987,-0.201579,6.71,0
72662.9,0.013789,0.212612,1.613074,0.052128,-0.569045,-0.405176,-0.681407,-0.462012,0.647455,-1.206993,-0.945298,-0.142777,-0.791207,1.197180,0.020693,1.017650,-2.667344,0.245714,-0.394060,0.722691,0.571539,0.730937,0.388780,1.230727,1.368345,-1.961063,-0.865013,0.474065,15.54,0
72675.9,1.359668,-0.129259,-1.034365,0.136223,-1.420137,0.100234,-0.614498,0.219680,0.470893,1.905257,-0.657246,-1.259584,1.168996,-0.381114,0.170927,-2.746619,0.282489,-1.234300,0.109638,-0.962197,-1.004001,-0.446876,-0.213249,-0.344057,0.720302,-0.696185,0.862482,-1.597581,2.90,0
72679.6,0.768622,0.454258,0.560976,-0.104938,-0.802173,-0.588077,1.710720,-1.219682,-1.072388,-0.025269,0.438167,0.453608,-1.286765,0.019354,1.799284,0.588011,-2.316226,0.900417,0.581170,-0.063864,-0.374678,-0.489235,1.154981,-1.553793,0.363867,-0.200986,-1.351676,2.138273,10.73,0
72688.9,-0.620500,1.186356,0.304847,1.482934,-1.472791,-1.549362,-0.282478,1.321363,1.961740,0.903288,-0.307253,0.401175,0.044919,-0.929839,1.167309,0.672401,0.072874,-1.378547,-0.869578,-0.536034,-1.579174,-1.379840,0.170580,-1.242677,-0.347930,-0.252004,0.588868,1.009491,22.51,0
72708.7,-0.050208,-0.411185,0.111080,-0.478585,-0.334229,-0.244088,-1.318594,-0.300052,-0.710074,1.562624,-0.547881,0.292455,0.029529,2.516243,-1.037614,0.507845,-1.123332,1.151685,-0.401804,0.184820,1.407553,1.134897,0.507898,0.184058,-2.020497,0.667183,0.160098,-0.097577,24.16,0
72712.0,-0.878953,0.690912,1.385868,-1.626482,1.236010,-0.112510,0.937916,-1.605219,0.015746,1.764039,0.626628,0.512079,1.671169,-0.761739,0.947450,-0.004017,-0.992556,-1.217566,0.921597,0.414539,-0.756727,1.525246,-0.147934,-0.176054,-0.347069,0.262321,-0.603746,-0.817157,160.46,0
72722.7,-1.123579,-0.655107,0.473640,0.511699,1.946715,0.070580,-0.065780,-0.085058,-1.636333,-1.616497,1.460459,-0.300122,0.548310,-0.111775,0.330767,0.251619,-0.181622,0.432816,-0.675591,-0.709598,-0.360509,-0.746589,-0.817919,-0.757712,-2.062834,1.643807,0.714773,-0.457499,12.95,0
72730.9,3.195794,-0.932312,-1.158521,-0.145778,-0.908321,0.720926,-1.114154,1.186498,1.197926,0.993499,-0.881079,-0.882485,0.275651,0.234649,0.075044,-0.233622,2.535404,-1.407223,0.519300,-1.554347,0.916576,1.210194,-2.225448,-1.445079,-0.432228,0.552733,-1.131593,-1.499935,8.55,0
72752.5,0.312867,1.262365,-0.509719,-0.962805,0.470805,0.240151,0.990246,0.098632,0.813232,-0.616583,-2.087113,-1.491792,-0.055416,0.058019,-1.054876,0.244998,0.469949,0.695515,-1.628782,-0.251615,-0.210356,-0.779954,1.327801,-1.466138,1.019893,-0.247632,-0.735631,-0.023535,108.18,0
72779.4,0.692726,0.325184,0.359699,0.084002,0.834386,1.133736,-1.519010,0.794346,-0.138657,0.732823,2.177080,0.557548,-0.941655,1.169867,2.778753,1.092165,-0.734321,0.703370,-0.526297,-0.414268,-0.197890,-0.768302,0.041882,0.810379,-1.141983,0.376294,-0.101931,1.573776,6.45,0
72795.9,-1.313040,0.576926,-0.058163,-0.101149,-1.106428,0.346159,-0.041226,-1.252112,1.758956,-1.739436,-1.450920,-0.305843,1.834779,-2.136153,3.013624,-2.131814,-2.060419,-1.000819,-0.630951,1.293112,1.796037,-1.166486,1.017310,-0.019917,0.442392,0.279605,0.830618,0.509024,42.52,0
72799.2,-1.125419,-0.332408,-1.022028,0.263031,0.409436,0.920883,0.044194,0.775643,2.257981,0.092995,-1.131591,0.093076,0.156221,-0.910370,0.478091,0.098471,0.200901,-0.295440,-0.594825,-0.379126,0.419587,0.838071,0.005098,-0.809918,1.912016,-1.291818,0.409876,-0.478916,157.98,0
72811.2,-0.713927,-1.764236,0.078670,-0.959063,0.968725,-0.202043,-0.840829,0.262050,-1.542941,2.905435,-1.949430,-0.046068,0.739459,-0.356580,2.355751,0.040192,0.395663,-1.261967,0.050887,0.671450,-1.230000,-0.746764,0.437610,-0.540922,1.533430,-0.745291,-1.454688,-0.566260,49.62,0
72836.8,1.059436,0.081441,0.678593,-0.786363,-0.132289,2.366485,1.639128,-1.555193,0.933508,1.418919,-0.654526,2.441011,2.615256,-1.497798,1.480462,0.669361,0.847343,-1.844266,0.419404,0.010532,-0.712077,-1.410419,0.540448,-0.149323,-0.608262,-2.399537,0.865705,1.564930,72.78,0
72841.2,-1.380727,0.986247,0.042707,0.697469,-0.921676,1.187957,1.391100,-0.767056,-0.956718,-0.874020,-1.239261,-0.984454,1.330929,-0.998121,-0.787485,-0.606681,-0.777426,-0.727079,1.536953,-0.155748,-0.427649,-0.361997,0.637162,0.497888,0.470686,1.448104,-1.452861,-2.223100,3.88,0
72865.3,-0.618610,0.308745,0.439457,-0.111612,-0.015513,0.161189,-0.603231,-1.501161,1.735981,0.175827,-0.372271,-1.120015,0.009444,-0.623634,0.715294,0.640820,-1.407821,-0.273950,1.221939,-0.794046,1.253984,-0.322885,0.824919,-0.461234,-0.822480,-0.149389,0.683881,-1.714345,0.96,0
72890.5,-0.234763,0.267552,-1.710411,0.671005,-1.727073,1.166135,0.230132,-1.869960,1.359430,-0.388096,-0.360274,-0.857401,-0.018953,0.637338,0.897739,2.085337,0.268318,1.430719,0.940687,-0.018657,0.786835,-2.874745,2.976168,1.548328,-1.045648,-1.313770,-0.809165,-1.809326,7.56,0
72899.0,-0.028151,-1.551348,-0.323705,0.540030,-1.116790,-0.172301,-0.535210,0.722574,0.927061,-0.225746,-0.799170,-2.035957,0.823728,1.180546,0.558821,-2.160107,0.556643,0.827706,0.330332,-0.177521,1.376962,-1.142013,-0.184040,1.780482,-1.092486,1.214802,-1.244558,0.066156,15.39,0
72901.6,-0.561875,1.045303,-1.265351,0.110569,-0.872340,0.814140,-0.630097,0.211532,1.327488,1.941041,-0.448411,-0.328787,-0.289798,-0.739996,0.501409,-0.155610,0.530596,-0.301940,-0.088748,0.094377,0.745551,0.439434,0.593769,0.124889,0.828676,0.738667,-0.288188,0.027962,167.25,0
72918.5,-2.184540,0.232678,-1.399938,0.803060,-1.344654,1.073481,-0.027512,1.717115,0.515401,-0.009606,-1.099728,1.075858,0.082904,-1.157517,2.116498,1.027930,0.871250,2.164646,-1.361253,-0.205786,1.993610,0.097027,0.531039,-0.564854,0.684035,2.088507,-1.836216,1.035329,7.72,0
72940.7,0.367524,0.134261,1.189590,1.058448,-0.408411,-0.465745,0.544601,-1.168199,-1.012911,0.941437,-2.628734,-0.266830,-1.674516,0.032695,0.648869,0.941289,-0.075401,0.045391,1.131917,-2.270160,0.582799,-0.261299,-0.421969,2.102287,0.162549,0.284171,0.445250,0.146143,31.12,0
72948.9,-1.106239,0.599825,-0.475084,-0.084863,0.261875,-0.357498,0.599406,-0.094231,1.500274,0.428024,0.819301,-0.912758,0.441746,0.326693,-0.926923,-1.620205,0.471227,2.089737,0.303008,-2.020722,1.607869,-0.108693,0.484363,0.628338,0.703179,-0.853667,-1.344798,-1.043805,14.43,0
72972.0,0.281990,-0.216549,-0.106365,0.647107,0.058151,0.333989,2.500223,0.301354,-0.875661,1.267084,1.275069,-0.696194,0.941918,-0.369291,-1.376592,2.242589,0.126285,0.790742,-0.471378,0.007324,-0.359353,-0.119190,1.282164,0.571966,0.769187,-2.090883,0.958131,0.903822,14.52,0
72996.6,-0.825994,-1.201193,0.136841,-0.465003,-0.222811,2.840511,-0.946708,0.655289,0.059542,0.267571,-0.074123,-0.927475,0.950093,0.339538,0.172508,0.343557,0.242146,-0.959567,0.920816,0.092373,-1.729864,-0.791086,0.985145,1.049847,1.213725,0.249362,1.181167,1.463005,5.45,0
73025.2,-0.213260,-0.219444,-1.403425,0.324459,0.222884,1.402815,0.022415,1.471196,-1.567330,0.971669,-0.288014,0.130388,0.477128,-0.193355,0.246273,1.586562,1.317285,-2.133531,-0.268045,-0.718973,1.649115,0.419302,0.439786,-0.440074,1.037454,-0.045923,0.358951,-0.058161,26.23,0
73048.1,-0.859359,0.016927,1.134314,0.967011,-0.876204,-1.550468,-0.405571,-0.922565,0.448011,-2.366195,-0.658035,-0.528588,-0.038271,1.181959,1.068711,-0.515797,1.328152,-0.799600,0.189462,-1.465256,-0.155887,-0.125547,-2.871277,1.150620,1.341048,-0.389931,-0.056058,-0.592430,8.79,0
73067.0,0.119502,1.241044,0.104004,0.394399,-0.038925,1.323253,-1.555140,-0.879296,-0.212854,0.792800,1.821920,-0.219056,0.819214,1.737760,-0.316140,-1.055582,0.372940,0.471612,-0.291270,1.365115,-1.520575,0.099373,1.420964,-0.861429,0.198706,-0.721143,0.809580,2.017188,7.54,0
73068.4,0.518424,0.551043,-0.562290,-0.141196,-0.351964,2.400518,-0.038028,-1.418273,-1.322593,1.548236,1.030937,0.207155,-0.602516,1.483581,-1.097661,0.825681,1.077927,-1.719379,-2.378122,1.941417,-0.335043,0.896984,-1.636953,0.494303,-1.182955,-1.520399,-1.981610,0.697449,81.26,0
73069.7,-0.638702,0.404577,-0.085442,-0.257176,1.181533,0.140077,0.255891,0.571828,1.354659,0.064987,0.124245,-2.338157,1.212688,0.907125,1.515285,-0.218824,-0.492252,0.962146,0.021086,-0.014935,0.524351,0.273000,0.401013,-1.366548,0.356260,-0.367415,-0.857832,-0.942908,8.93,0
73089.8,1.664993,-1.965995,1.286620,-0.550839,-0.487886,0.219485,-0.110421,0.552595,-0.829925,-1.348368,-2.421306,-0.423426,0.544845,-0.721892,0.340870,0.935028,1.493785,-0.956765,1.154280,0.331394,1.590209,0.143553,-0.819745,-0.917073,0.048800,0.252766,1.805601,1.373665,2.42,0
73098.6,1.134493,-1.197200,-0.999403,-0.648672,-0.269039,1.531650,-0.052655,-0.452521,0.068098,-0.135766,1.623255,-0.103332,0.991075,-0.077969,0.432950,0.675612,1.531267,-0.571884,0.230367,-1.605587,-0.119368,-0.155461,1.470076,-1.652888,0.204934,1.533423,0.397653,0.276026,2.96,0
73113.9,-0.208969,1.256591,0.662196,0.547334,-0.710983,-0.457729,-0.971185,-0.465742,-0.372390,-0.757603,-1.660281,1.288844,-0.765814,-0.844724,-0.920795,0.034851,-0.054313,1.679193,0.271154,0.920936,-0.763525,-0.947803,0.423092,-0.562662,-1.447673,1.046141,0.445962,-0.208475,26.18,0
73121.9,-0.255804,1.849543,-1.844281,-0.181408,1.455044,-0.011935,0.184824,-1.243240,-0.427099,-0.501270,-0.930839,-0.154005,-0.712565,-0.737850,0.296043,1.393734,1.295357,-0.359446,0.990863,1.155547,1.443743,-1.402109,-0.460219,0.071493,-1.291183,0.298397,1.488641,-0.903673,15.85,0
73137.6,-1.568117,1.489480,0.740820,0.279052,-0.637579,0.775146,0.129694,-0.640066,-0.085521,0.025661,1.149979,-0.856831,-0.468464,-0.137943,-1.169953,0.641361,1.007880,-2.018400,-0.444751,0.535429,2.186846,-0.935271,0.103276,-1.360853,0.014487,0.230598,0.983738,-0.573683,16.55,0
73155.8,0.117475,0.863299,-0.667957,1.327417,0.794767,-0.001790,-1.225117,-0.431704,0.980815,-1.330585,-1.078971,1.410696,-2.402268,-3.148848,0.033255,0.156490,0.349638,-0.629844,1.936336,0.751855,0.099980,-0.966306,1.185807,-0.470184,-2.836759,-1.082483,1.388887,1.056578,18.25,0
73165.0,-0.529991,0.037010,0.199802,1.045913,0.839164,-0.894989,0.715401,0.920392,1.253536,0.301451,-1.671411,0.237858,0.452929,1.934495,-1.000795,-0.092235,0.408132,-0.789211,0.781563,1.083538,0.859273,0.319649,-0.039818,-0.808569,-0.507410,0.120255,1.666021,0.918618,46.73,0
73191.0,0.715216,1.405624,-0.096124,-1.706354,-0.085360,-0.430825,-1.683700,-1.199263,0.204674,-0.369183,-1.569482,-0.130923,2.076321,0.358448,0.232130,-0.765112,-0.815311,0.771188,-1.628392,-0.604660,0.829203,-0.675575,1.155274,0.396762,-1.028890,0.149979,-1.344161,-1.025061,18.33,0
73211.7,0.988772,-0.007641,0.790281,-0.267775,0.477516,-0.272477,1.057086,0.670773,0.585650,-1.160253,0.039552,0.999879,1.222546,-2.277261,0.061284,1.015623,0.247634,1.142750,-0.740106,1.305566,0.044906,0.263502,-0.641755,-0.444559,0.074667,-0.128607,-0.187341,1.553445,10.22,0
73238.0,0.601830,0.627621,0.583387,-1.149212,0.228896,1.277217,-1.900832,-0.242476,-0.781333,0.050957,0.110022,-1.422702,-0.239718,-0.359676,-1.899481,-0.637694,-1.670473,-0.332403,0.026583,0.972798,-0.349839,0.791898,-0.113848,0.579396,-0.380041,-1.095331,-0.100617,-1.031272,1.21,0
73245.5,-0.677962,-1.064126,0.627370,-0.800622,-1.947107,-0.112610,0.629775,-1.275796,0.194648,0.624569,-1.035829,2.019389,-0.669031,1.139536,-0.928470,1.111208,0.721037,-1.823390,0.184031,0.415406,-0.940742,-0.656936,-0.130652,1.455033,0.501722,-0.735687,-0.428625,0.415853,47.19,0
73253.7,1.563969,1.405085,-1.014805,1.853901,0.376604,0.508466,-0.267397,1.450527,-0.905705,0.078602,-0.539586,2.329205,-0.906129,-0.123142,-0.191248,-1.063446,0.848317,-1.697917,-0.227599,0.046570,-0.055454,1.952112,1.447518,-1.359917,0.560557,0.286009,-1.457474,0.520611,205.30,0
73259.1,0.398963,0.308045,-0.728397,1.597223,0.999615,-0.245315,0.530645,0.602085,-0.420823,-0.105438,-0.259755,-0.222637,-0.917767,0.247814,-0.586551,0.113755,0.528760,-1.524360,-2.326883,-0.082634,0.687832,0.725503,-1.847053,-0.491316,-2.206892,-1.517707,-0.924909,-1.096681,110.43,0
73284.5,0.227098,-0.310236,-0.319325,1.317219,-1.641986,-0.194747,1.156849,0.218322,-0.837011,0.973860,-2.302334,0.297195,-0.680083,1.475855,0.373925,1.128772,1.851968,0.461083,0.086699,-1.316584,0.435685,0.189870,-0.110385,1.301806,-1.300682,0.785868,-0.050103,-0.939671,26.00,0
73288.6,2.053463,-2.315032,-0.092706,0.194809,-0.704268,0.508988,0.572626,0.127624,1.192265,0.324048,-1.296744,-1.130120,-0.334937,-1.260721,2.429855,0.102210,-0.509468,0.344809,-0.639570,1.422216,-1.915744,0.288444,1.044774,-0.174159,-0.365957,0.824746,-0.371052,1.858754,5.31,0
73292.9,0.081838,-0.984177,-0.672142,0.916846,1.739501,-2.825694,-1.436848,-1.164087,1.015655,0.498269,-1.281792,0.195361,-1.736117,0.875471,-0.825080,-0.520384,-0.466330,-0.609210,-0.329805,0.149919,-0.477388,1.510945,-1.915283,-0.668568,0.548238,1.175088,0.973129,-1.070052,28.26,0
73313.5,0.658174,1.537885,0.116842,0.197776,-1.603451,-1.170626,0.419144,-1.121576,0.126403,0.890689,-1.567896,0.468987,-2.259399,-0.074926,0.550164,0.697683,-0.908686,-0.033429,0.150627,-0.119027,-2.624321,1.643439,-0.737136,-0.367951,2.473948,0.578475,0.152051,0.104178,17.81,0
73328.3,0.663649,-0.094206,0.293202,-1.001419,0.524742,-0.445866,-0.706232,0.237921,-0.605346,1.399808,0.454450,0.653973,-0.589481,0.481693,0.131045,0.730720,-1.211432,0.786148,-1.430566,0.424524,0.776808,0.041037,2.381211,0.443876,0.709294,0.579722,0.695714,1.174799,8.15,0
73345.3,2.704722,1.019406,0.834508,3.618868,0.272385,-0.900151,-1.780961,0.218460,1.138854,-2.746955,1.367995,-5.398545,-0.388998,-3.444903,0.048699,0.081385,-2.631009,-1.236823,-1.310974,-1.158081,0.363583,-1.168730,0.446630,-1.703141,-0.359512,0.341851,-0.284357,-0.302495,10.86,1
73349.9,-0.804780,-0.088258,0.671274,0.074804,1.173227,0.834026,0.262908,0.616193,-0.416459,-0.254437,-0.484131,-0.579508,-0.265634,0.763402,-0.588417,0.352944,0.404190,0.283059,-0.779146,1.905109,-2.092639,0.349885,1.150058,-1.297732,-0.068711,-0.782461,-0.267088,0.833993,3.85,0
73379.7,2.146290,-0.304782,-0.735343,-1.030727,-0.702926,0.877677,0.455010,0.369266,0.149365,1.010053,0.638307,0.455026,-0.975776,-0.812787,-1.343365,-1.069426,-1.552497,0.349418,-1.342102,0.474613,-1.050870,-3.441473,1.529516,0.487497,-1.121717,2.472670,2.432827,-0.506681,16.65,0
73399.3,-0.518546,0.595575,-1.270945,-0.364390,0.312847,1.094314,-1.120176,0.793857,0.602237,0.428362,0.490734,1.133986,0.318134,-0.884975,-0.349728,-1.317224,-0.522028,-0.595814,0.404757,1.002924,0.627295,0.330342,0.116004,-0.126731,1.590696,-1.758541,1.790552,-0.195376,35.76,0
73422.7,-0.090849,-1.192291,0.537034,-0.831296,1.361996,-0.384077,-1.212919,-0.237619,-1.103563,-0.482234,-0.897263,-0.257963,-0.315497,0.975873,-1.494642,0.672740,0.102616,0.740291,-1.267693,-1.055745,-0.345025,1.089267,0.960257,-0.135334,-0.162098,0.787937,-0.024167,-0.332644,215.45,0
73438.7,-0.090266,0.373894,-2.737002,0.167774,1.200819,0.249855,-0.187529,0.231273,-0.216974,-0.145535,-1.622169,-1.132550,0.325244,0.003889,0.793337,1.095827,-0.959228,-0.740443,1.725963,-0.006315,-0.731836,-0.449830,-0.373821,0.233174,0.320567,-1.906206,1.071646,0.427601,38.09,0
73461.4,0.182254,0.114637,-0.648227,0.049245,0.685100,1.066008,-0.025561,0.260169,-0.520099,0.994477,1.488124,-0.865850,-0.599503,1.028767,1.243962,-0.579274,1.029044,1.330959,0.977338,-0.151390,1.874817,0.029923,0.068995,-0.446401,1.143514,0.272057,-0.632793,0.389740,36.00,0
73486.2,0.288480,-0.356191,-0.937417,-0.212005,-0.892863,-1.000168,0.172970,0.560065,0.794172,0.704151,0.719526,0.474573,-0.969505,0.419841,-1.051987,1.796517,-0.810361,0.463859,-0.962769,-0.951444,-0.542612,0.029269,-2.049556,0.825641,0.664281,1.148258,0.195335,-1.230211,47.05,0
73508.6,0.250982,-1.012019,-0.876649,-0.408689,0.962701,-0.746512,1.840136,-1.248023,0.901615,0.074775,0.349006,0.205888,-0.727491,0.264560,-0.610906,-0.886074,-1.096120,-0.837668,-0.358773,0.549963,-1.175763,-1.201939,0.996496,-0.144420,0.105821,-2.154409,1.101445,0.251027,24.82,0
73538.5,-1.924828,0.335359,1.535783,0.243283,0.192881,0.507468,-1.618935,0.215437,-1.555010,-0.698432,0.177485,-1.108880,0.553387,1.886448,0.348170,-0.550553,0.040740,0.432466,0.002022,-0.178464,-0.315379,0.408598,-0.470345,-2.397323,2.176213,-0.467010,0.191958,-0.907476,65.51,0
73543.9,1.431355,0.930692,1.102361,-1.935507,0.621648,1.018906,-1.217863,0.808542,0.407375,-0.957781,-0.741425,-2.233642,-1.908322,-0.817166,0.297196,1.267809,-0.781912,-0.084556,-0.235304,-1.068555,0.378503,-0.875990,0.758905,0.601179,-1.779286,1.070829,0.375142,0.646389,13.17,0
73549.2,-0.095520,-1.112276,2.157253,-0.988286,-0.075466,0.038127,-0.966087,1.690800,0.276427,-0.739405,-1.563022,1.043941,0.231703,0.491698,1.264979,1.218315,0.601453,-0.073504,0.159844,0.758503,-0.512971,1.777837,0.088906,-0.164602,0.092614,0.795353,0.065846,0.803762,32.60,0
73549.8,-0.540186,-0.908721,0.905146,0.392169,0.664046,-1.837310,-0.712972,-1.726870,0.327470,1.768201,-0.905769,-0.575123,0.207327,-0.655557,-0.523051,-0.752403,0.221890,-1.148017,0.373360,0.990836,0.238522,0.389392,-1.138435,-1.371984,-1.711202,-1.334161,0.963480,-0.357659,5.94,0
73567.3,0.366986,0.825433,0.046308,0.588263,-0.491740,0.640211,-1.439058,1.884632,0.195349,-0.180440,1.172125,0.010338,-0.372079,0.355467,-0.494191,0.344873,1.335061,-0.657246,1.527395,-0.373445,-1.237745,1.837140,1.415856,0.737272,-0.272222,-1.072360,0.433831,0.737147,21.00,0
73570.4,-0.149697,-0.242698,1.196102,0.570963,0.299345,2.081028,-0.045734,-0.461128,0.299652,0.249751,0.243966,0.158431,-0.344189,-1.754877,-2.303738,-0.668355,0.890396,-0.382390,0.501363,-0.539839,-3.983262,0.066830,-0.261781,0.270384,0.881188,1.130065,-0.241540,0.925945,10.67,0
73594.1,-0.071542,0.488216,0.760396,-0.836351,0.537994,0.013042,-1.131665,0.719907,-0.357446,-1.305949,1.029406,1.488400,0.095398,-0.078655,-0.409629,0.199773,1.104586,1.599029,-0.143576,0.069483,-0.984251,0.583067,-0.324755,0.296155,0.125691,-0.160108,0.254395,0.018918,44.95,0
73608.9,1.420746,0.079459,0.210403,-0.380268,1.686059,-1.755944,-0.381816,0.547869,-1.165639,0.410078,1.929644,1.667035,-0.031446,-0.920734,-1.116109,-0.270025,-0.660442,0.127733,-2.027724,0.068255,0.487139,-0.680391,0.597769,1.328607,0.405972,0.378161,0.427553,0.168716,80.78,0
73635.6,0.108115,1.003723,0.383319,-0.655275,-0.275272,-1.365154,-0.589143,0.611305,0.238415,-0.554141,-0.707342,1.644796,-1.049951,0.998427,0.840456,1.491236,-1.163218,-0.318459,-0.738243,-0.347381,-0.654239,-0.716633,-0.861763,0.604470,1.196744,0.533943,-2.381662,0.654256,18.10,0
73652.0,-0.945488,1.044369,-1.648550,0.542378,0.656865,-0.925144,-0.503276,-0.594418,-0.491614,-0.680932,-1.865819,-2.177922,-0.376731,0.404567,-0.624821,1.647816,0.379248,-2.548224,0.281912,-0.377368,2.019714,-1.088685,1.037919,0.302427,0.021827,-0.299243,-1.320935,0.904133,55.74,0
73680.0,-0.849534,0.638815,1.594961,0.370378,1.280582,-0.022265,1.089081,1.594237,1.917448,-0.503967,-1.945745,0.179644,-1.694626,0.705786,1.000569,-0.997416,-1.430925,-2.088774,1.986209,-1.096488,-0.326518,0.418200,0.774268,1.104931,-1.047734,-0.461362,1.709652,-1.792554,39.47,0
73689.8,-1.381850,-0.268776,0.386729,-0.313190,-0.228221,0.592302,0.386955,-2.225074,1.474534,-0.001218,0.424099,-0.877314,-0.804491,1.344160,0.409107,0.264816,-0.771036,1.321481,0.368478,0.400584,1.631833,-1.783418,0.995169,0.219841,-1.085573,0.011995,-0.719325,1.379598,8.67,0
73716.9,-0.103433,0.931153,0.759817,0.275898,0.454721,-0.504775,-1.594420,-0.987454,0.870750,0.270400,0.396723,-0.340103,-0.283957,-0.512897,-1.369146,-0.831013,0.052801,0.247079,-0.343705,-1.856175,-1.768350,0.228163,1.400859,-0.138646,0.315672,-0.984039,0.652213,1.233421,11.85,0
73719.2,-0.141584,1.962271,-1.049233,0.077901,-0.012754,-1.366112,-1.188390,0.068448,-0.598188,2.293318,1.129688,2.408090,0.143496,0.403501,1.446157,-0.128492,-0.391198,-0.449779,-0.219951,-0.009887,1.436999,1.340075,-0.876849,-1.631186,-0.801612,1.051858,0.972946,0.592831,12.45,0
73744.9,1.253838,-0.310115,-0.503826,0.403705,0.712186,0.545780,-2.306398,0.465577,-0.602335,-0.314430,0.804111,-1.062318,0.063850,0.957334,-0.007774,0.501395,0.267469,-0.736415,0.502577,-0.671246,-0.038233,-2.126056,0.260992,0.217529,-0.901391,-1.161567,-1.381322,-0.413566,2.64,0
73772.7,-0.626645,1.538199,0.054995,0.884675,1.882864,0.046460,-0.914773,-3.197428,-0.653653,0.169169,-0.202211,1.630371,1.275604,0.656433,0.425102,0.354917,-0.640661,-0.591175,0.536359,0.069642,1.407185,1.260250,-0.240883,-1.726937,0.739343,1.703808,-0.387857,1.144529,82.85,0
73802.6,-0.250107,-2.117881,-0.607629,1.711827,0.508726,-0.448709,-0.964477,-1.770999,-0.556692,-0.556012,-1.004847,1.289293,1.337510,1.817336,1.763835,-1.087832,-0.709164,0.279639,-1.231918,-1.236124,-0.237603,-1.611289,1.007403,1.051675,0.108772,-0.205053,0.519598,-0.942858,6.36,0
73830.1,1.423449,0.665006,1.443713,0.862909,-0.557013,0.385872,-0.119806,-0.894529,-0.631849,-1.111739,1.859149,-0.291425,0.515005,0.127399,-2.747768,0.207013,-0.578660,-1.350082,0.679674,-0.571572,-0.058391,-0.492445,0.662422,0.540772,-1.269409,1.722707,-1.041253,-1.316306,9.47,0
73851.5,1.810635,0.063101,-0.360229,0.140272,-0.300720,-1.650116,0.384985,-0.158093,-0.681920,-1.216508,0.909488,1.306272,1.513284,-1.190847,0.813704,-1.206861,2.213581,1.145307,0.033589,2.063437,-0.109763,-1.824333,-0.390170,0.157291,1.240295,0.737627,0.064193,1.032839,35.03,0
73880.7,-0.331541,-0.298503,1.076603,0.470691,0.691182,1.694806,-1.838912,-0.632204,-0.723338,-0.740272,-0.647495,0.101752,-0.091692,0.825152,-0.464156,-0.471927,0.655240,1.827069,-0.979710,-0.918359,-0.037887,-0.831973,-0.355793,-1.515538,-1.099644,0.430620,-0.369786,-0.300659,1.14,0
73905.9,-1.229935,0.080199,0.613912,-0.042365,0.281987,0.001245,0.159108,2.027248,1.049108,-0.421448,-1.619298,0.417803,0.383499,-1.861666,-0.088130,-0.091626,0.926211,-0.576303,0.905270,0.053958,-0.679728,-0.062309,-0.891372,0.441163,1.249281,-0.319655,-0.955277,-0.687079,10.61,0
73920.2,-0.635307,0.056713,-0.033878,0.074420,0.836807,-0.725960,1.358278,1.092400,-0.613379,-0.746082,-0.106945,0.526906,1.013627,-0.321093,0.232755,0.517651,-0.620967,-1.356078,0.072664,0.726185,0.349291,0.557707,-1.006427,-0.263003,-1.446811,-0.230984,0.358307,-0.420015,4.37,0
73928.7,1.238001,0.184649,1.003602,-0.254888,-1.352045,-1.565816,1.178782,-0.462352,0.246418,0.593215,0.375350,-0.045298,0.565338,-0.634667,0.266636,-1.763326,-0.973213,1.359702,1.786772,-0.884782,-1.935416,-0.414052,-0.751734,-1.666332,0.414511,0.989309,1.672367,0.611433,13.70,0
